,category,datetime,headline,id,image,related,source,summary,url
63,company,1706693580,"Boeing reports yearly revenue boost, despite Q4 loss in 2023",125431238,,BA,United Press International,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=fe23a65d40affb8fd9ddc36b209014e0dbfadf82afee171dbb94f15b2213a13c
64,company,1706692566,News Highlights : Top Company News of the Day - Wednesday at 9 AM ET,125429340,,BA,Finnhub,Boeing Says It Can't Set 2024 Financial Goals Amid 737 Max Woes The CEO said the company needs to focus on every next airplane in the wake of the Alaska Airlines blowout. Biogen Pulls Plug...,https://finnhub.io/api/news?id=faa31c0b93d5dcfcddd1781843cb007b6aa2e30b7f41c6fe6c226d6da66a9164
65,company,1706691600,BAE Systems' enhanced M-Code Global Navigation Satellite System technology reaches major development milestone,125431240,,BA,PR Newswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=1bd169d02dd3725d6691ab3ca1c5a4a020099be2e471a1d49ff288f913d95efb
66,company,1706691420,Boeing (BA) Receives a Rating Update from a Top Analyst,125431241,,BA,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=babfb399faf001e158dd4d4db7cec60dadea1b665f5e4ed5f4b2f783eba7b117
67,company,1706690700,"Boeing results beat on everything, but keeps investors guessing on the outlook",125431242,,BA,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=b534a052c502fdf0611f8e54544cadd321c58e6372e39072b3d11d2b20c1cba1
68,company,1706689260,Analysts Offer Insights on Industrial Goods Companies: Boeing (BA) and Canadian Pacific (CP),125431243,,BA,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=fee01af92535491f5248fa596db5b3a95da7eb86cbb903b1b767944acd842003
69,company,1706689140,"5 stocks to watch on Wednesday: Boeing, Qualcomm, Teva Pharmaceutical and more",125431244,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=f415a08b200f8dcdeb987082e8d014863b555171e0b81b6c2018a906205dc69d
70,company,1706688900,Boeing Q4 Earnings: -$0.47 EPS And $22B In Revenue,125431245,,BA,TalkMarkets,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=a68b70ceb71008e69002328d0e7b7e2ef02d79baccf4f42544017fa0bfd5ae19
71,company,1706688840,TOP NEWS: Embattled Boeing opts against guidance amid safety issues,125431246,,BA,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=ca3edd523ea8be97475902ff8b652f2ec3f2355fac411c32d5427b3665f5d962
72,company,1706688123,Boeing reports smaller-than-expected fourth-quarter loss,125427925,,BA,Finnhub,"On Wednesday, Boeing reported a smaller-than-expected loss for the fourth quarter, thanks to an improvement in aircraft deliveries that boosted sales.The U.S. aerospace and defense giant reduced its...",https://finnhub.io/api/news?id=d84c12b87fca8b6bd48be7ac8f8f871fe8640b215984548ad431b58eb9c143e9
73,company,1706687460,Fly Intel: Pre-market Movers,125431142,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=b6eea155419d989666c5ae056aa28dec7aebe518b7f6e0610f51f1e89a32442c
74,company,1706687460,"Boeing (NYSE:BA) Beats Estimates, Focuses on Rebuilding Trust",125431248,,BA,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=af7f68050e1661740fb106be48e4800a914bb3d687f902a454bca2851f67d39f
75,company,1706686744,Boeing: Q4 Earnings Snapshot,125427703,,BA,Finnhub,"ARLINGTON, Va. — ARLINGTON, Va. — Boeing Co. on Wednesday reported a loss of $23 million in its fourth quarter. On a per-share basis, the Arlington, Virginia-based company said it had a...",https://finnhub.io/api/news?id=d404ead8a8846f0f64a8b9505afe1ecd700eeb1063b8d1c89dfe639dd758044d
76,company,1706686500,"Boeing beats on everything, boosted by strength in commercial airplanes business",125431251,,BA,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=4db02c9f4ec0c5bf21585a7cacaa50598771ef36972e0cdf953adbb65d3931dc
77,company,1706686270,Boeing Company - Final Results,125427637,,BA,Finnhub,"Boeing Reports Fourth Quarter ResultsARLINGTON, Va., Jan. 31, 2024 --Fourth Quarter 2023	...",https://finnhub.io/api/news?id=e95edc81fa9d63e871f086be153508bbeb28d2bf2799a787848980012cdfdf64
78,company,1706686270,Boeing Reports Fourth Quarter Results,125427636,,BA,Finnhub,"ARLINGTON, Va., Jan. 31, 2024 /PRNewswire/ --Fourth Quarter 2023Delivered 157 commercial airplanes and recorded 611 net orders787 production rate at five per month; 737 production rate at 38 per...",https://finnhub.io/api/news?id=cf864c14a80704d31147ee921fb044064072074513577f4f7ba2c7571a7a3da8
79,company,1706686260,Boeing Skips Guidance Amidst Ongoing 737 Max Crisis,125431252,,BA,TalkMarkets,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=d90de906f5b9c267d3385bab3e417bb88eaf3c66538652848d8cb3fc15e54a1b
80,company,1706686223,"Boeing postpones 2024 outlook, CEO says company has 'much to prove'",125427660,,BA,Finnhub,"Boeing Co has much to proveto regain the confidence of regulators and customers after amid-air cabin-panel blowout of a 737 MAX aircraft, CEO DaveCalhoun said on Wednesday, adding that the...",https://finnhub.io/api/news?id=784410429d5c8daee9917eff08dab1dec3c4db74bdd68160ea677ce75fdcc327
81,company,1706683860,"Nasdaq Futures Plummet As Alphabet, AMD Disappointments Sour Sentiment; Spotlight Shifts To Fed Statement, Powell's Presser",125431255,,BA,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=7d967538a5ce4627f127cfa172089b9b88cb7d8ace7161349ce5150ffacc5d95
82,company,1706683560,Boeing in charts: Deliveries and segment revenue see robust Q/Q growth in Q4,125431256,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=3ba97135e9be6a305c2b286cde58348131f6bea587af6e7027fdfa795b469746
83,company,1706683320,Boeing stock ticks up after earnings beat expectations amid strength in commercial airplanes,125431257,,BA,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=ba289beb327278e1b76b568d6d26fdaf6e51a669f096db8aee675082427019b3
84,company,1706683200,Boeing suspends forecast for 2024 amid safety issues with 737 Max,125431258,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=978bfee42b8fdccc602899c2ff1bc0ea910027803ab75c5a5573c76b72522a11
85,company,1706682960,Boeing pausing 737 production for one day to refocus employees on quality,125431259,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=e3b689a94617fa7c175c983af55fd0c6de49728b5d43ad1149ae91dc3abde0f6
86,company,1706682900,"Boeing Non-GAAP EPS of -$0.47 beats by $0.32, revenue of $22.02B beats by $940M",125431260,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=12734e36467f0e12222fb91262ae45862a9419e1716c7887b9afa47e71f1c14b
87,company,1706682840,"Boeing generated $3.4B of operating cash flow, $3B of free cash flow in Q4",125431261,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=f2047561c196a09b1200c6138c0cb8225ebc3ac8a7993621c1e1ee6f26299b51
88,company,1706682780,"Boeing delivered 157 commercial airplanes, recorded 611 net orders in Q4",125431262,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=c35df8c28a32efc8987d4c43d6a7b36b80979b5bb92587c54da87f5fad2a0bfe
89,company,1706682720,Boeing suspends forecast for 2024,125431263,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=e63ce7b9be81220d2ac3940d731650734bbb36a64a1740039c758744c45eb433
90,company,1706682660,"Boeing reports Q4 core EPS (47c), consensus (72c)",125431264,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=60db55d08ba4c2d867612a11c145d6880cad85da52f49d80ac09942b4e42d8a4
91,company,1706681160,"Options Volatility and Implied Earnings Moves Today, January 31, 2024",125431265,,BA,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=c125b2101bca1d7aa2d856d59856e92fb945341de0f3e0d13506ce29bc7f3619
92,company,1706679120,3 Aerospace Stocks Set to Soar in the Space Industry,125431266,,BA,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=925283752ace23e86b58b825fdaf266b8b410239523ec67b42ac1d93bee2e7d1
93,company,1706677920,"Earnings Scheduled For January 31, 2024",125431267,,BA,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=64208315bbd8295df0c1a4c8cb741a23ca5049445c22302992ae1c56676e8c1f
94,company,1706675100,"These Stocks Are Moving the Most Today: Alphabet, AMD, Boeing, Rockwell Automation, Microsoft, Plug Power, New York Community, and More",125442852,https://images.barrons.com/im-63708028/social,BA,MarketWatch,"Advertising sales at Alphabet miss estimates, AMD issues a weak first-quarter revenue forecast, and Boeing posts a narrower-than-expected loss.",https://finnhub.io/api/news?id=1f4b442c9e5834a8f828c7be87e82eb84c602b7eee89d4b0ffb30d93b0169c3c
95,company,1706671920,"Big Earnings Afternoon: Microsoft, Alphabet, Starbucks & More",125431268,,BA,TalkMarkets,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=653960d1ce3fe0e2f529b285c7cfd0b05eee47036518568bdd263eaff4470740
96,company,1706670900,Fear & Greed Index Moves To 'Greed' Zone Ahead of Fed's Rate Decision,125431269,,BA,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=703b86967345775ba68ebcc7546561a4c8e44a1bf1a37b01cc13cdb96bef093a
97,company,1706666400,The Companies Calling Workers Back to the Office Five Days a Week,125419039,https://s.yimg.com/ny/api/res/1.2/08fqQNVQ9sxBJvCodzBkug--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/wsj.com/95c0977a2cf9686f9fc6c2e26472f381,BA,Yahoo,"UPS, Boeing and other employers are insisting on full-time attendance as some bosses lose patience with remote work.",https://finnhub.io/api/news?id=01c39800185f4a08b0737d0a3b5d3cf3c024bc8044ab0c205b5aeed1abcdd2c7
98,company,1706657942,"Ryanair will take as many Boeing MAX 10s as it can get, says CEO",125417520,https://media.zenfs.com/en/reuters-finance.com/f56e9efede35cf23e4ed8d7bcc505e18,BA,Yahoo,"Ryanair will take as many Boeing MAX 10 aircraft as it can get, the airline's CEO told Reuters on Tuesday, reiterating his confidence in the U.S. planemaker.  Boeing, long a symbol of America's manufacturing prowess, is in the crosshairs of regulators, politicians and airlines following a harrowing mid-air cabin panel blowout on a passenger-filled 737 MAX 9 jet operated by Alaska Airlines earlier this month.  On Monday, Boeing said it was withdrawing a request for a key safety exemption that could have allowed U.S. regulators to speed up certification of its coming 737 MAX 7, in the latest fallout from the planemaker's ongoing crisis.",https://finnhub.io/api/news?id=1a59135d2641f8d459544b3ca827e76c8615ac6dc83fd47d35a08ad68181c5d9
99,company,1706655823,Boeing was once known for safety and engineering. But critics say an emphasis on profits changed that,125417521,"https://media.cnn.com/api/v1/images/stellar/prod/2024-01-15t133348z-1049447773-rc2rd5a45dn0-rtrmadp-3-alaska-air-boeing-production.JPG?c=16x9&q=w_800,c_fill",BA,Yahoo,"Part of the fuselage blowing off shortly after takeoff, leaving a gaping hole in the plane, and phones and clothing ripped away from terrified passengers. Investigations revealing sloppy work, including loose or missing bolts, instances of tools, trash and even empty tequila bottles left inside planes built for government clients. Worldwide groundings. Halts to deliveries due to quality issues.",https://finnhub.io/api/news?id=a947077acf5e67a5a13a5d62588621669d31d989f8f4c6e9ecfa9c36de8f4091
100,company,1706654340,Boeing’s Earnings Are Coming. Investors Are Watching for Almost Everything.,125415679,,BA,Yahoo,The list of points to watch when the jet maker reports its latest results is as long as a flight to Australia in economy class.,https://finnhub.io/api/news?id=0a10d35ba5fd4633606f01351042d16e959ff0371af446c456bdecb98949b9a5
101,company,1706653428,"Hawaiian Airlines ekes out Q4 revenue beat, earnings losses",125415680,https://s.yimg.com/ny/api/res/1.2/0SHY9n5yQb8cNBhdeHEiIg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://s.yimg.com/os/creatr-uploaded-images/2024-01/d5087710-bfbd-11ee-bddf-9e87350b9161,BA,Yahoo,"Hawaiian Holdings (HA) — the parent company of Hawaiian Airlines — offered a mixed bag of fourth-quarter earnings results on Tuesday, narrowly beating on revenue at $669.1 million but falling short on adjusted losses of $2.37 per share. Yahoo Finance Reporter Pras Subramanian breaks down the numbers, acknowledging Hawaiian Airlines' plans to merge with Alaska Airlines (ALK). For more expert insight and the latest market action, click here to watch this full episode of Yahoo Finance Live. Editor's note: This article was written by Luke Carberry Mogan.",https://finnhub.io/api/news?id=6ee3d0bf380812166f2c9384093314d5556c1c5390dd6f3ce0672813d1a4288f
102,company,1706649056,Boeing Seen Narrowing Q4 Loss Amid 737 Max Grounding Fallout,125415682,https://media.zenfs.com/en/ibd.com/9b23f2f0e09f9eaf8fd94107fa225acb,BA,Yahoo,Dow Jones giant Boeing reports Q4 results early Wednesday. The aircraft maker continues reeling from its 737 Max 9 grounding in early January.,https://finnhub.io/api/news?id=17a69562336b7cb5e2caa0cd8d6655b7d34419762d55ceff6670626915520318
103,company,1706646233,"Ukraine's new 100-mile bomb from Boeing is ready, sources say",125415683,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"After successful testing in the U.S., Ukraine will soon receive it first big batch of long-range missiles made by Boeing that promise to extend its range deep into Russian-held territory, according to sources familiar with the matter.  Ukraine needs Boeing's Ground Launched Small Diameter Bombs (GLSDB) to augment the limited number of 100-mile range Army Tactical Missile System (ATACMS) rockets the U.S. has sent.  The glide-bomb will allow Ukraine's military to hit targets at twice the distance reachable by the rockets it now fires from the U.S.-supplied High Mobility Artillery Rocket System (HIMARS) and could force Russia to move supplies even farther from the front lines.",https://finnhub.io/api/news?id=7d755fa14ef950b2e4396caa0d6efe7164439591b17492b0b687004afa64c064
104,company,1706642763,Pomerantz Law Firm Investigates Claims on Behalf of Investors of The Boeing Company - BA,125417395,,BA,Finnhub,"NEW YORK, Jan. 30, 2024 /PRNewswire/ -- Pomerantz LLP is investigating claims on behalf of investors of The Boeing Company  .  Such investors are advised to contact Danielle Peyton at...",https://finnhub.io/api/news?id=2e89a89d4befcf255c1695d0c027d3619f5e204e5d4b02492c6bdd354a8c047c
105,company,1706641301,Southwest Says No Airbus Plans Despite Boeing Delays,125410028,,BA,Yahoo,"Despite delays to certification of the Boeing 737 MAX 7, a Southwest Airlines executive says the airline isn't planning to pivot to an Airbus jet order.  ""We have done that analysis multiple times...it continues to not make sense for us,"" Vice President Treasurer Dean Jenkins tells an aviation conference.  ""We'll just have to roll with the punches,"" Jenkins says, after Boeing withdrew a request for a safety exemption that would have allowed regulators to expedite the plane's approval.",https://finnhub.io/api/news?id=b6ce71c8adf567a50aeb7086b77d43ef037e3d7dc887de1b02242ae1c66909a9
106,company,1706641201,Five things Boeing should do to get back on track: Bill George,125415685,https://s.yimg.com/ny/api/res/1.2/3L3Mxxh3plvqHLobr62qbg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzQ-/https://s.yimg.com/os/creatr-uploaded-images/2024-01/12ab7320-bf7c-11ee-a9eb-a7db408cd07b,BA,Yahoo,"Boeing (BA) stock is under pressure, amid the aftermath of an aircraft door plug flying off mid-flight and the company’s upcoming earnings report on Thursday. Former Medtronic CEO and True North author Bill George joins Yahoo Finance Live to weigh in on the company’s woes—and outlook for 2024. “Here is a company that is in trouble, but America can’t afford to have it be in trouble,” insists George who suggests an urgency for the company to recover. George cites five ways Boeing could get back on track—including: enhanced focus on quality, closer examination of the supply chain, and relocate its headquarters to Seattle. George does not appear hopeful about speedy adoption of improvement strategies, noting “they’re fixing a piece at a time.” Referring to CEO Dave Calhoun’s competency George states plainly “he’s [Calhoun] acting like a short-term CEO.” George believes that the culture of the company has shifted from “a quality, aviation design culture” to “a short-term, finance-based culture,” and believes the suitable person for the CEO role should be an expert in aviation.  For more expert insight and the latest market action, click here to watch this full episode of Yahoo Finance Live. Editor's note: This article was written by Eyek Ntekim",https://finnhub.io/api/news?id=648c885c82e0401e6b8929ca2840c2875224f8d0dbcec5e20ac73b08868a271d
107,company,1706640448,"UPDATE 1-Southwest prepared to wait for delayed Boeing MAX 7s, executive says",125410029,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"Southwest Airlines is willing to wait until 2026 or 2027 if necessary to take delivery of Boeing 737 MAX 7 aircraft, a senior executive said on Tuesday after safety concerns were likely to delay production.  Southwest, the largest customer of the MAX 7, has already switched dozens of MAX 7 orders due for delivery in 2024 to the larger MAX 8 to avoid delays.  Vice President Treasurer Dean Jenkins said the airline would continue with this policy until the Boeing plane is ready.",https://finnhub.io/api/news?id=75fb4ac1deeddfe7629fa39b1e964e22843083193fc494fdf82f8f599488c6ef
108,company,1706635997,"Southwest Airlines not looking to shift to Airbus aircraft, still want Boeing MAX 7s",125404691,https://media.zenfs.com/en/reuters-finance.com/c2537406f52598849726f79b0a853193,BA,Yahoo,Southwest Airlines has no plans to diversify its fleet towards Airbus aircraft and still wants to eventually take delivery of the Boeing 737 MAX 7 planes it has ordered.,https://finnhub.io/api/news?id=c94b7e7c4b418156c5755df685eeb2b28e151e3635f47f243e8c66bd85053245
109,company,1706633821,Labaton Keller Sucharow LLP Announces Securities Class Action Lawsuit Filed Against The Boeing Company and Certain Executives,125413241,,BA,Finnhub,"Labaton Keller Sucharow LLP announces that, on January 30, 2024, it filed a securities class action lawsuit on behalf of its client the State of Rhode Island Office of the General Treasurer, on...",https://finnhub.io/api/news?id=777c0dcb3be7194e3f412571a809c6a41ebdd910c48c80f527e9a19b20998f7e
110,company,1706633741,Alaska Airlines is offering big discounts to lure fliers back after part of a Boeing jet blew off mid-flight,125415689,https://s.yimg.com/ny/api/res/1.2/fUXiOpA8iNufhO0JWZ16dQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/fortune_175/85a12e9378ba84fae5ad9a49212e447a,BA,Yahoo,Some travelers qualify for 40% off.,https://finnhub.io/api/news?id=bd86c1f7d16869848e56b53f6e9e42096b47154d2979dd6b31fddef6acc99a16
111,company,1706569793,Bonds Rally on US Surprise; Asia Stocks Eye Gains: Markets Wrap,125389733,https://media.zenfs.com/en/bloomberg_markets_842/bd70061f242bf2a3763de9243118c4ea,BA,Yahoo,(Bloomberg) -- Most Asian stocks and bonds were poised for gains on Tuesday after Wall Street was buoyed by the Treasury unexpectedly cutting its quarterly borrowing estimate to $760 billion.Most Read from BloombergTraders Line Up for ‘Once-in-a-Generation’ Emerging Markets BetTrump Cash Stockpile at Risk From $450 Million Dual VerdictsBlackstone Is Building a $25 Billion Empire of Power-Hungry Data CentersAmazon Drops iRobot Deal; Roomba Maker Cuts 31% of StaffUS Weighs Response to Deadly Drone,https://finnhub.io/api/news?id=66d3e27b9a01ee4c5fe06dff13b9592b3ed4b428051e11261f92c24b3b6552fc
112,company,1706632800,Boeing Co. stock underperforms Tuesday when compared to competitors,125479908,https://images.mktw.net/im-220105/social,BA,MarketWatch,"Shares of Boeing Co. slipped 2.31% to $200.44 Tuesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",https://finnhub.io/api/news?id=c5ef2954aa6a4b7d2fdcf931fe3a7af794da991629c4df58f377fda276af8c6c
113,company,1706629560,Boeing Stock Drops Again. The 737 Max 7 Might Not Get Certified Until 2026.,125404693,,BA,Yahoo,"Boeing  withdrew a minor request it had made to the Federal Aviation Administration about the 737 MAX 7, which remains grounded.  The change will likely impact when Boeing can deliver planes to airlines.  Monday, Boeing said it was withdrawing a request for a “time-limited” exemption related to the engine inlet deicing system of the 737 MAX 7.",https://finnhub.io/api/news?id=1a812d5fc18a6f122f37391b1f89914455f9592a0169e7beaa4227b59bd2acee
114,company,1706624037,United exec says loss of skills may have contributed to Boeing problems,125403400,https://media.zenfs.com/en/reuters-finance.com/cdea4b6e0a8c4e83974994275b6a03f8,BA,Yahoo,"A senior United Airlines executive highlighted the widespread loss of experience in the aviation industry since the COVID-19 pandemic and said it may have contributed to recent problems at Boeing.  ""Experience counts and they need to have a good experienced team righting the ship,"" Executive Vice President Finance Gerry Laderman told the Airline Economics conference in Dublin.  ""Part of the problem for lots of industrial companies is nobody realised the difficulties that we were all going to get hit with as we came out of COVID,"" Laderman said.",https://finnhub.io/api/news?id=0af9bdd878fb789f996068d5e6b56fe48d6dd6dec1cd205d1069f5ec7de418de
115,company,1706623708,UPDATE 1-United exec says loss of skills may have contributed to Boeing problems,125402709,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"A senior United Airlines executive highlighted the widespread loss of experience in the aviation industry since the COVID-19 pandemic and said it may have contributed to recent problems at Boeing.  ""Experience counts and they need to have a good experienced team righting the ship,"" Executive Vice President Finance Gerry Laderman told the Airline Economics conference in Dublin.  ""Part of the problem for lots of industrial companies is nobody realised the difficulties that we were all going to get hit with as we came out of COVID,"" Laderman said.",https://finnhub.io/api/news?id=e9ed2fc959555bc405fe5a0b723c234201a174f5cf200dacf5d330706800ff8f
116,company,1706622618,Airbus Positioned To Capitalize On Industry Chaos,125406944,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1447963883/image_1447963883.jpg?io=getty-c-w1536,BA,SeekingAlpha,"Boeing's delivery delays and production cap on 737 MAX create opportunities for Airbus, who seeks to sell other models like A321NEO. Is Airbus stock a Buy? Read more here.",https://finnhub.io/api/news?id=dfadb3bab77b49abeb0a0986acbb8d0636561bad82f2f1728a4f8aa922308c92
117,company,1706622448,"Southwest prepared to wait for delayed Boeing MAX 7s, executive says",125406523,,BA,Finnhub,"Southwest Airlines iswilling to wait until 2026 or 2027 if necessary to take deliveryof Boeing 737 MAX 7 aircraft, a senior executive said on Tuesdayafter safety concerns were likely to delay...",https://finnhub.io/api/news?id=654fcb8968663e8cce58221906542a79978eb1cdb33113ff864088d30efe7564
118,company,1706620920,Netflix and Vita Coco have been highlighted as Zacks Bull and Bear of the Day,125401057,https://media.zenfs.com/en/zacks.com/a384b7a23e533d078de26312ea90740e,BA,Yahoo,Netflix and Vita Coco are part of the Zacks Bull and Bear of the Day article.,https://finnhub.io/api/news?id=caef82197d103d2db552fda2c4ebde69c8a9f7c27c312ed34aae86c6f047d34c
119,company,1706620569,News Highlights : Top Company News of the Day - Tuesday at 1 PM ET,125405540,,BA,Finnhub,"Citigroup Sued Over Handling of Online Scams New York Attorney General Letitia James wants bank to pay back defrauded customers. UPS to Cut 12,000 Jobs and Mandate Return to Offices Five...",https://finnhub.io/api/news?id=7a1433e95487e169ad26a51207fe955b6a5cfce6125e991e66970276e772a93e
120,company,1706620551,Ryanair Holdings plc (NASDAQ:RYAAY) Q3 2024 Earnings Call Transcript,125402391,https://s.yimg.com/ny/api/res/1.2/fMERgbZGGKS.MMKTIfvVnw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzM-/https://media.zenfs.com/en/insidermonkey.com/afc1355157b123bfd99554993dd575d9,BA,Yahoo,"Ryanair Holdings plc (NASDAQ:RYAAY) Q3 2024 Earnings Call Transcript January 29, 2024 Ryanair Holdings plc misses on earnings expectations. Reported EPS is $0.07 EPS, expectations were $0.35. RYAAY isn’t one of the 30 most popular stocks among hedge funds at the end of the third quarter (see the details here). Michael O’Leary: Okay. Good morning, […]",https://finnhub.io/api/news?id=d22578a63c2c5df5863d699aeabf71401f965c742b911cb7c42ca6e39bc76c67
121,company,1706616840,Notable companies reporting before tomorrow's open,125405994,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=89a118e19225046da35787e077f364e1b236dd00f9fe22fadf395be1d03debaa
122,company,1706616360,Alaska Airlines Aircraft That Experienced Midair Incident Reportedly Departed Boeing Factory Without Essential Bolts,125415750,,BA,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=5ecbaf2c51e8e97e7c6ae4bd4f7000977639b3d13670af67bb8e1b6d5e387b8e
123,company,1706616240,"SPDR ETF Report For Monday, January 29",125403356,,BA,TalkMarkets,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=a47534bee2b0e517a48047b108369dbe60da919775dd9b50ba05baa626d03a70
124,company,1706614200,Boeing Q4 Earnings Preview : What to expect?,125418594,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=57ef7871ffe0f3f3df295a616ebd3dac23d447dc5fa057ca945f573b691a0a0f
125,company,1706613362,News Highlights : Top Company News of the Day - Tuesday at 11 AM ET,125402821,,BA,Finnhub,"UPS to Cut 12,000 Jobs and Mandate Return to Offices Five Days a Week CEO Carol Tomé said the cuts are part of efforts to change how the company works, including using artificial intelligence...",https://finnhub.io/api/news?id=94ffbc912bea0fe84c5c431f61889172404f136010cac9276647b45c328cd166
126,company,1706610600,Why Defense Contractors Are Saying No to Their Biggest Customer: The Pentagon,125399931,https://s.yimg.com/ny/api/res/1.2/8yf01aRt6JFR0_dHoF1Jfg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/wsj.com/7e3b6c79efaa438ae6c94ab9d4c6ec6a,BA,Yahoo,"Global conflicts have driven record orders for Northrop Grumman, Lockheed Martin and RTX, but they are passing on some big deals.",https://finnhub.io/api/news?id=d3aa36c8267f100c4e99719a452f98eb8f8822aaf22e1185297e5f173b3aac6c
